2016-12-20 15:13:40.200 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-20 15:13:40.368 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-20 15:13:40.369 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-20 15:13:40.370 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-20 15:13:40.383 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.show_sql: false
		javax.persistence.jdbc.user: postgres]
2016-12-20 15:13:40.395 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-20 15:13:40.398 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-20 15:13:40.404 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-20 15:13:40.405 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-20 15:13:40.537 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-20 15:13:40.540 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-20 15:13:40.557 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-20 15:13:40.630 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-20 15:13:40.650 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblempresa)
          - SQL table alias mapping - tblempresa0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}

2016-12-20 15:13:48.093 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblempresa [UPGRADE_NOWAIT]: select tblempresa0_.id as id1_2_0_, tblempresa0_.cuentacorriente as cuentaco2_2_0_, tblempresa0_.direccion as direccio3_2_0_, tblempresa0_.nombre as nombre4_2_0_, tblempresa0_.ruc as ruc5_2_0_, tblempresa0_.telefono as telefono6_2_0_ from tblempresa tblempresa0_ where tblempresa0_.id=? for update nowait 
2016-12-20 15:13:48.093 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@68c7ac9c]
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cuentacorriente
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : direccion
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombre
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : ruc
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@27985b69]
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3f2dc8c6]
2016-12-20 15:13:48.094 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : telefono
2016-12-20 15:13:48.095 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.096 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.097 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblempresa)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblempresa, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblempresa)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblempresa)
          - SQL table alias mapping - tblempresa0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}

2016-12-20 15:13:48.097 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblempresa [UPGRADE_SKIPLOCKED]: select tblempresa0_.id as id1_2_0_, tblempresa0_.cuentacorriente as cuentaco2_2_0_, tblempresa0_.direccion as direccio3_2_0_, tblempresa0_.nombre as nombre4_2_0_, tblempresa0_.ruc as ruc5_2_0_, tblempresa0_.telefono as telefono6_2_0_ from tblempresa tblempresa0_ where tblempresa0_.id=? for update
2016-12-20 15:13:48.097 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6a5b20f3]
2016-12-20 15:13:48.098 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cuentacorriente
2016-12-20 15:13:48.099 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : direccion
2016-12-20 15:13:48.099 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombre
2016-12-20 15:13:48.099 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : ruc
2016-12-20 15:13:48.099 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.099 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1526a00a]
2016-12-20 15:13:48.099 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@441c3190]
2016-12-20 15:13:48.099 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : telefono
2016-12-20 15:13:48.100 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.100 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.101 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblempresa)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblempresa, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblempresa)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblempresa)
          - SQL table alias mapping - tblempresa0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}

2016-12-20 15:13:48.101 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblempresa [FORCE]: select tblempresa0_.id as id1_2_0_, tblempresa0_.cuentacorriente as cuentaco2_2_0_, tblempresa0_.direccion as direccio3_2_0_, tblempresa0_.nombre as nombre4_2_0_, tblempresa0_.ruc as ruc5_2_0_, tblempresa0_.telefono as telefono6_2_0_ from tblempresa tblempresa0_ where tblempresa0_.id=? for update nowait 
2016-12-20 15:13:48.101 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7773dd58]
2016-12-20 15:13:48.101 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cuentacorriente
2016-12-20 15:13:48.101 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : direccion
2016-12-20 15:13:48.102 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombre
2016-12-20 15:13:48.102 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : ruc
2016-12-20 15:13:48.102 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.103 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@20f1885c]
2016-12-20 15:13:48.103 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5c4ad63]
2016-12-20 15:13:48.103 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : telefono
2016-12-20 15:13:48.103 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.103 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.104 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblempresa)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblempresa, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblempresa)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblempresa)
          - SQL table alias mapping - tblempresa0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}

2016-12-20 15:13:48.105 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblempresa [PESSIMISTIC_READ]: select tblempresa0_.id as id1_2_0_, tblempresa0_.cuentacorriente as cuentaco2_2_0_, tblempresa0_.direccion as direccio3_2_0_, tblempresa0_.nombre as nombre4_2_0_, tblempresa0_.ruc as ruc5_2_0_, tblempresa0_.telefono as telefono6_2_0_ from tblempresa tblempresa0_ where tblempresa0_.id=? for share
2016-12-20 15:13:48.105 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6cb4399e]
2016-12-20 15:13:48.105 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cuentacorriente
2016-12-20 15:13:48.106 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : direccion
2016-12-20 15:13:48.106 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombre
2016-12-20 15:13:48.106 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : ruc
2016-12-20 15:13:48.106 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.106 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@7a1369db]
2016-12-20 15:13:48.106 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5a1c7c4f]
2016-12-20 15:13:48.107 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : telefono
2016-12-20 15:13:48.107 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.107 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.108 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblempresa)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblempresa, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblempresa)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblempresa)
          - SQL table alias mapping - tblempresa0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}

2016-12-20 15:13:48.108 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblempresa [PESSIMISTIC_WRITE]: select tblempresa0_.id as id1_2_0_, tblempresa0_.cuentacorriente as cuentaco2_2_0_, tblempresa0_.direccion as direccio3_2_0_, tblempresa0_.nombre as nombre4_2_0_, tblempresa0_.ruc as ruc5_2_0_, tblempresa0_.telefono as telefono6_2_0_ from tblempresa tblempresa0_ where tblempresa0_.id=? for update
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@17a9d65b]
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cuentacorriente
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : direccion
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombre
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : ruc
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@45ebb9b8]
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7c2c4b4e]
2016-12-20 15:13:48.109 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : telefono
2016-12-20 15:13:48.110 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.110 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-20 15:13:48.111 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.pcbjfx.domain.Tblempresa)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.pcbjfx.domain.Tblempresa, querySpaceUid=<gen:0>, path=com.chortitzer.pcbjfx.domain.Tblempresa)
          - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection, querySpaceUid=<gen:1>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:2>, path=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.pcbjfx.domain.Tblempresa)
          - SQL table alias mapping - tblempresa0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}

2016-12-20 15:13:48.111 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.pcbjfx.domain.Tblempresa [PESSIMISTIC_FORCE_INCREMENT]: select tblempresa0_.id as id1_2_0_, tblempresa0_.cuentacorriente as cuentaco2_2_0_, tblempresa0_.direccion as direccio3_2_0_, tblempresa0_.nombre as nombre4_2_0_, tblempresa0_.ruc as ruc5_2_0_, tblempresa0_.telefono as telefono6_2_0_ from tblempresa tblempresa0_ where tblempresa0_.id=? for update nowait 
2016-12-20 15:13:48.111 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@256e519e]
2016-12-20 15:13:48.111 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cuentacorriente
2016-12-20 15:13:48.111 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : direccion
2016-12-20 15:13:48.112 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombre
2016-12-20 15:13:48.112 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : ruc
2016-12-20 15:13:48.112 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : tblBasContratosCollection
2016-12-20 15:13:48.112 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@2313d14e]
2016-12-20 15:13:48.112 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3d7b9859]
2016-12-20 15:13:48.112 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : telefono
2016-12-20 15:13:48.112 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-20 15:13:48.113 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
